,text,label
89,اكتئاب حُزن فقدان شغ فصُداع خوفي ضياع بثانية وحدة اجتمعت كل هادي الشغلات فيابسب الآخبار السيئة الي بشوفها ,1
90,ماعرف هذا أكتئاب ولا فتره وتروح لكن هالشعور عمره ماراح ولا أختفى من داخلي ولو بشكل بسيط,1
91,استاذ ابراهيم عالج الصدمه بالكتابه اختلال الانيه يقع خلفه خوف شديد وقلق وأحيانا اكتئاب اكلمك من تجربه,1
92,الفتره دي الله يطلعني منها قبل ما ادخل ف اكتئاب م حقدر اطلع منو انا متأكده,1
93,انا عندي كميات سكرينات لماتشات في نفس اليوم ليهم تجيب اكتئاب لاخر العمر ,1
94,في موجة اكتئاب داخلة عليا ان شاء اله أن شاء اله هتبقي دي الي هتموتني بقي,1
95,أنا شام ريحه اكتئاب,1
96,كل ألم كل شقى كل تعب كل حزن كل هم كل اكتئاب كل صراخ هاذا تعيشه أنت,1
97,"حزين اكتئاب
بتوتر انكزايتي
بت دا انت عندك سندروم التراباتيت
بتعيط باليل بس عندك تروما يالا دكتور دلوقتي",1
98,الواحد جالو اكتئاب من الاوضه,1
99,وجالي اكتئاب بعد كدة,1
100,يارب  بس مش هتفاءل عشان الصدمه ماتكونش قويه جالي اكتئاب بسب الفريق,1
101,مين قالك محد راح ينتحر لذا الاسباب الا فيه اشخاص كثير ينتحرون لان شخص مات او تعبو من الدراسه او حتى بسب,1
102,"اغنية المقدمة حقت الشقيري جابت لي اكتئاب 
مادورك في التحسين واله كنت من جيل الثمنينات كان التحسين عندنا انه عيب نسوي شي ",1
103,ليا اكتر من شهرين فى اكتئاب وبلاوى سودة والموضوع اتطور لكوابيس وحاجة اخر قرف وفجأة يجي على بالى اشوف الرشته بتاعت ا,1
104,شفت خمس حلقات دشيت ب اكتئاب حاد,1
105,هو لدرجادي باين عليا ان محطمه ومريضه اكتئاب ده انا بتجيلي عروض في ال اتعالج وبلاش كمان ياحلاوه ياولاد,1
106,اتوقع انها المعدّه لانها تسبب اكتئاب وخوف وضيق ومكن تحسي إنك بتموتي من قوة الكئآبه طبيعي اشربي نعناع او شي,1
107,اكتئاب واله مش اكتر,1
108,الواحد بيجاهد عشان ميدخلش ف اكتئاب واله,1
109,انا حاليا مش حاس اني زعلان ولا فرحان ولا متضايق ولا مبسوط تفتكروا ده اكتئاب ولا تخلف,1
110,حر بالنهارملل في نص اليوم اكتئاب بليل,1
111,احا اكتئاب اكتر من كدة هيعمل فينا ايه,1
112,ف اكتئاب,1
113,قاعده اشوف مسلسل وفجاءه الاقيني بالموسم الثالث ومو باقي شيء ويخلص دخلت بحالة اكتئاب,1
114,شوفتي بقا هي مش ناقصة اكتئاب اساسا,1
115,منكم انا جالي اكتئاب,1
116,مش عارفه الي انا فيه دا فقدان شغف ولا اكتئاب ولا دا ايه مش لقياله اي مسمي,1
117,إكتئاب قطع السكر أصعب من إكتئاب قطع علاقتك مع حدا كان غالي على قلبك,1
118,حقيقي الفترة ديه بمر بحالة نفسية وحشة جدا و حاطة ايدي علي قلبي يطلع اكتئاب خصوصا اني عندي اعراض قلق و توتر,1
119,معنديش اكتئاب أنا اكتئاب ,1
120,اسمع اوست فويس وحاشني اكتئاب مدري هو عشان الاوست مرتبط باحداث توجع ولا هو الاوست حزين ,1
121,ياخي عطوا الناس اختصاصها هذا الي تشتكي منه الاخت اكتئاب الضيق بدون سب والبكاء وضيق الصدر وتقول انه يدوم فترات طويلة,1
122,موجة اكتئاب قوية,1
123,صارلي اكتئاب من المسلسل ,1
124,ما اتفقنا يا اكتئاب تجي برمضان,1
125,انا مراكم كمية فيديوهات عامله لي اكتئاب واله يخويا ,1
126,اكتئاب وربي اكتئاب اله يعدي هال ٥ أيام على خير,1
127,هو مش اكتئاب بس الإنسان محتاج تأهيل نفسي,1
128,فكرة انك متساب وحدك وسط كل ده تجيب اكتئاب ,1
129,"اكتئاب مود 
عياط مود بسب ومن غير واله
المهم ان
الهرمونات مش مقصره معايا خالص 
عامله الواجب وزياده 
الواحد ناقص",1
130,أكتئاب العام قاع يرجع بحذافيره,1
131,أحس جاني أكتئاب وهبوط,1
132,هما شوية اكتئاب موسمي وهيروحوا لحالهم,1
133,بوستات الكرونا بدأت تطلع ف التايم لاين تاتي والي هو الواحد لسه خارج من مود اكتئاب ومفيش حيل يدخل تاني ,1
134,اكتئاب شديد اعيشه  ,1
135,هذي ثالث مره اتروش اليوم كل ماجاني اكتئاب قمت تروشت,1
136,"بحس كل مرحلة الها اكتئاب مختلف 
التنويع حلو برضو ",1
137,اي ورقة عليها امضاء وختم نسر بقت تجيبلي اكتئاب الواحد ضيع عمره في مهازل واله,1
138,عندي كورونا واعاني حالياً من اكتئاب حاد كيف اقدر اروح عن نفسي,1
139,الواحد يدخل تويتر ما يطيق نفسه ويبي يترفه شوي وينبسط لكن يجيه اكتئاب زياده اله يعين,1
140,تقريبًا اكتئاب بس عامل نفسه مش اكتئاب,1
141,١٠ ارهاق و اكتئاب,1
142,احس ب اكتئاب عشان الاجازه اغلب وقتي في البيت وماعندي غرفة الحالي مافي مكان اخد راحتي فيه ,1
143,اه منا بحكي يعني ي شفيق شفيق اكتئاب نو سعادة,1
144,سلام بشرى عندي اكتئاب حاد ونصحني طبيبي بالرياضة وجيت ادور بتويتر عن الرياضة ولقيتك بطريقي  ,1
145,لسب ما اعرفه ارفض اسمي نفسي مضطربه وارفض اسمي حالتي اكتئاب رفض تام احب اسمي نفسي حزينه و بس,1
146,يا انا فيني اكتئاب ولا الايام صايره كئيبه,1
147,بداية غرق في اكتئاب,1
148,خمس ايام ويروح بيكهيونموجة اكتئاب مفاجئة,1
149,هذا اكتئاب حبوبة,1
150,الي بعده بدخل اكتئاب اني,1
151,كل تغريداتك عن التعدد صابني اكتئاب منها ,1
152,خلصت علبه ميل فاي علشان حسبه ب حبه اكتئاب و قولت ممكن يساعد بس مساعدش و زعلت انه خلص ,1
153,المباراة تجيب اكتئاب واله,1
154,"مو دايم يكون مريض من قبل الزواج
النساء الي اعرفهم جالهم اكتئاب حمل و ومابعد الولادة امر طبيعي بس ز",1
155,"ولا هيحصل حاجة 
هيجيلك اكتئاب بس ",1
156,"كم الاماراتين وبعض العرب الي بيعزوا الاسرائلين وبيدعولهم بالصبر تجيب اكتئاب
دول ملعونين في كل كتاب هم ومن ساندهم",1
157,"الفقر ايوا الفقر
دماغك مش هتبطل تفكير
جسمك هيخس وشك هيكرمش
لسانك هيسكت ومش هتستحملي حد
عنيك حزينه م",1
158,القعدة في البيت بتجيب اكتئاب,1
159,اكتئاب حاد فالاذن الوسطي,1
160,واله الفتره دي الواحد صار مهو عارف هوا ايش فيه اكتئاب ولا ضيقه ولا يأس صرنا نحس بحاجه كابته علينا ومحنا قادرين نوصف الشعور دا,1
161,امزح الصدق ماودي اتذكر خايف اتدخل اكتئاب,1
162,مدري هو اكتئاب ولا وش بالضبط بس مشتاق لترمب,1
163,احس بدخل حاله اكتئاب متى اخلص يتعب,1
164,الواحد مايدري اكتئاب ولا انطفاء ولا نضج ولا انعدام شغف ولا حاله نفسيه ولا هذي شخصيته,1
165,عشان كذا سحبت عليه زمان سب لي اكتئاب,1
166,يجيني اكتئاب لو مامشيت عالاقل ساعه باليوم,1
167,الشيء الوحيد إلي مقدر اوقف قلق و اكتئاب و رغبة بالإنتحار منه هو إني أنثى ,1
168,هذا اكتئاب مابعد تسديد الفاتوره,1
169,الي قاعده اعيشه هو اكتئاب ولا انطفاء ولا نضج ولا انعدام شغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيتي,1
170,اعتقدها البعض أنها فترة اكتئاب ولكنها فترة النضج,1
171,الطاقه السلبيه المجتمع الصدمات الخذلان المرور بفترة اكتئاب ,1
172,اي شخص ما عنده اكتئاب احس ما عنده هم ابداً سوا الدلع,1
173,مش عارف هل انا الوحيد ال بيجيله اكتئاب اكتر م هو أصلًا مكتئب من ده ولا انا مش طبيعي نافورة تنمية بشرية,1
174,طول عمري نفسي اتعلم نجاره ولما روحت اسأل علي سعر الكورس لقيت رقم الهم احفظنا يجيب اكتئاب,1
175,"طب ده أنا عندي صديقة أخدت الإتنين فايزر علشان 
حابسة نفسها في شقتها من الخوف
لغت",1
176,واله ما أنا عارف هو اكتئابولا انطفاء ولا نضجولا وحدةولا توحد ولا,1
177,التيس فيه إكتئاب,1
178,"دايم لما اصحى متأخر عالمغرب كذا يجيني اكتئاب ومزاج سيئ بزياده
السؤال ليه يصير كذا وهل فيه احد مثلي

صراحه مزاج زب",1
179,شكلها ليلة اكتئاب توقعت تحسن الوضع لأنها ما جتني من فترة لكن بوادر القلق والتوتر بدأت تطغى,1
180,بطلع الي بقلبي وخاطري هنا دخلت اكتئاب لمن كان عمري ١٠سنين لمن صار عمري١٤سنه بدأ اخوي الي اكبر مني بسنتين ,1
181,الواحد معد يعرف سبب الضيقة هو الحزن ولا اكتئاب والا الي عايشين معاهم يجيبوا الهم والغم وبسبهم يدمرون نفسيتك وعقليتك,1
182,كل الأشجار الي يزرعونها تسب اكتئاب ومحد يستفيد منها اصلاً ومحسيني اذا زرعوا نخيل البحرين بترجع جنة بكب,1
183,"اله يحرق مدام هناء على مؤنس على ابراهيم ذات نفسه
جابولي اكتئاب هما الثلاثة ومعاهم بدر بيه",1
184,واله الواحد مايدري هو انطفاء ولا اكتئاب ولا نضج ولا انعدام شغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته,1
185,عندي استفسار يالغالي من أين أت ترجمة اكتئاب جسيم بعض الكتب تطلق عليه اكتئاب شديد وبعض المراجع اكتئ,1
186,صرت افكر اسحب على جونقلي عشان اضمنها مقدر بيجيني اكتئاب لو ماتجيني,1
187,انا قاعدة اتخيل انى عايشة مع ناس زى دول دة انا كان جالى اكتئاب مزمن وتوحد كمان,1
188, أتريد التخلص من اكتئاب زمن كورونا إليك هذا الحل السحري,1
189,قاعده انهم بداية اكتئاب جديد,1
190,بتيجى عليا لحظات واحس بضعف قلبى وبكون عاوزة اعيط جدا ولولا رمضان واله كان زمان الواحد دخل فى اكتئاب الحمد ل,1
191,انا ليه كل يوم يجيني اكتئاب دا الوقت ,1
192,انتي فيك فصام وثنائي القطب وانا فيني اكتئاب اذا حابه نتكلم ونتشارك الامنا سوا لان محد بيتفهم غير الي عندهم هالالم,1
193,واله مو عارف هوا اكتئاب ولا انطفاء ولا توحد ولا,1
194,معد اعرف الي فيني هو اكتئاب ولا انطفاء ولا نضج ولا انعدام شغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيتي,1
195,بدأت أحس بالنقلة النوعية الي صارت بحياتي وهاد مسبلي اكتئاب مش عارفة أطلع منو,1
196,اكتئاب وملل وخمول,1
197,اعتقد سكان شمال جده بيجيهم حالة اكتئاب شديد,1
198,جو اكتئاب وجلد ذات,1
199,وربي انك فخورة فيك محد ينزل يصور مثلك وربي فخورة فيك كثيرا ماعليك تهون يعوضك ربي احسن افضل كل شي كلنا قاع,1
200,فيه ناس يمرون بمشكله نفسيه وتصاحبهم كل هالسنوات وظروف سواءً اكتئاب او غيره,1
201,انا قاعده افكر بالقطوة ذي شكان اسمها وهل مات عندهم وتايلور جاها اكتئاب او اتبناها احد ثاني او هي مب قطوتهم اصلا,1
202,"مش معني إني بحب أقعد لوحدي وبفضل الهدوء لأوقات طويله إني
زعلانه
عندي اكتئاب
مبعرفش اتعامل وغريبه
أنا إنسان طبيعي",1
203,جد ما اكذب قايز احسني بديت اصير ايجابيه واتحسن صح انو لما تجيني نوبه اكتئاب اكون اسوء من قبل بس من ارجع طبيعيه ,1
204,"تشانل يوتيوب وبالذات الوثائقيات الي بيقدموها
موقع مدي مصر قولا واحدا بحسه بيقدمي وجبة كبيرة من الحقائق مبشو",1
205,"اذا مريتي بفتره اكتئاب بتغيري تسريحه قصه لون شعرك عشان تطلعي من الاكتئاب ولا عشان تخلصي من آثار الاكتئاب 
يعني",1
206,الحقيقه أنا شايف إن أحسن حاجه الواحد يقدمها لنفسه الفتره دي إنّه يتعود ع الحياه لوحده يعيش لوحده يخرج لوحده ي,1
207,في اكتئاب,1
208,"ليلة فيها من الخير مالذ وطاب

اشرقت بالنور حتى كسانانورها

انورت واستبشر القلب مافيه اكتئاب

دامت",1
209,"يقولون مكتئب اذا أنت عاصي وبعيد عن اله وفاشل
كلامهم غير صحيح
طريقة الانتصار على الحزن والتحرك لأمام
وسر المقاوم",1
210,هم ليهم عين احا مفيش ولا لعيب ليه انه يتكلم ولا حتي ميسي ما هو اول كام شهر في الموسم كان عنده اكتئاب اكيد العبط دا,1
211,لا مو اكتئاب بس فقد شغف ,1
212,يقال لي اربي قطو عشان يخف الاكتئاب جابت لي اكتئاب اكثر توبة اربي لا الحين ولا بعدين,1
213,تحس فيك اكتئاب,1
214,"اي واله كرهوني الدنيا وجاني اكتئاب ونفسية

اخرتها لهم القصور والسفريات ولنا الدخل",1
215,"يهوذا بعد ما سلم المسيحدخل في حالة اكتئابو جلد ذاتو لومو مشاعر ذنب 
بعدها علي طول جري علي رؤساء الكهنة عشان",1
216,توني راجعه من برا وجاني اكتئاب ما افهم وش الدلع ذا,1
217,جالى اكتئآب من سريه وسفينه,1
218,بالمجتمع هذا حتى اكتئاب ماتقدر تكتئب على راحتك,1
219,اروح اماكن حديده  شهو ماطلعت من البيت بس قلك مايحس بشي دا الي جربو وقت الحجر شعر ونص الناس كلها حاشها اكتئاب,1
220,هذا مو اكتئاب بس ايش,1
221,موضوع يجيني اكتئاب وانا افكر بجين متى يصبغ احمر ذا اسوء تضارب شفته بحياتي,1
222,ايوه قاعده اشوف مصدومه ويقول عن ريوجين فيها اكتئاب حاد,1
223,بقترح ان مسلسل ملوك الجدعنة ده يتوقف عرضه واله لانه جابلي اكتئاب خلاص,1
224,مو صاحيه المشكله انا احترمت وجهة نظرها وقلت اوك القرآن علاج لكن مو في كل الحالات مثلاً نفرض فيه شخص مسيحي وع,1
225,من صحيت وانا حايشني اكتئاب ما اعرف مصدره,1
226,اس عندي اكتئاب و نبي نبكي بس مأجلتها لبعدين,1
227,واله فعلا اكتئاب وملل,1
228,دا اي كل المسلسلات الي تجيب اكتئاب دي,1
229,الراحه النفسيه ثريد عن مركب السيلوسيبين او مايسمى بالفطر المهلوس في جامعة بريطانيا بالتحديد إجراء الدكتور روبن دراس,1
230,كيف اصارحها ان انا الي فيني اكتئاب,1
231,داهمني اكتئاب شديد بشكل مفاجئ مهد لي شوي طيب,1
232,انا اذا شفتكم كاتبين متفائلين جاني اكتئاب,1
233,من أحسن الحاجات إلي الواحد يقدمها لنفسه الفتره دي إنّه يتعود ع الحياه لوحده يعيش لوحده يخرج لو,1
234,من الحين جاني اكتئاب شهر شوال ,1
235,"احلى حاجة عرفتها الفترة الاخيرة
 ولقد نعلم أنك يضيق صدرك بما يقولون فسبح بحمد ربك وكن من الساجدين",1
236,قاعده ادعي العيد حجر عشان تعاستي ما تدخل اكتئاب,1
237,واله الواحد م عاد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته الطبيعيه,1
238,احس جاني اكتئاب من الماده الي قاعده ادرسها ابي اتقاعد من الحياة بسرعه لانه خلاص تعبت,1
239,"يا سلام عليك
انا شخصياَ لامن يبتعد مني زول بيني اكتئاب
ما بحب اخسر زول بي هينة",1
240,الواحد مايدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام شغف ولاتخلف ولاحالة نفسيه,1
241,ياهكر ياعيني ليش تسبين لي اكتئاب بفديو المختله هذي ,1
242,معلومة الرضاعة الطبيعية تحمي من اكتئاب ما بعد الولادة,1
243,استغفر اله اذا مابغيتي السوق حطوك معقده وعندك اكتئاب ورهاب اجتماعي وتوحد ,1
244,عندي دلوقتي طاقه عياط و اكتئاب رهيبه,1
245,يجب على الرجل يومياً أن يَجلُب لزوجته و أخته الحلويات كون الأناث تمر بحالات أكتئاب و فترات عصيبة و لا مانع من أحضار,1
246,"عنيف اوي اكتئاب ال دا 
اطفال العيله بيراضو فيها ",1
247,وقسما باله اكتئاب حاد بدرجه قويه,1
248,الموضوع طلع صعب واحساسك انك لوحدك صعب وانك تعبان وموجوع والموضوع بيتمكن منك كل شوية ,1
249,الحمدله مو موجود ولا جاني اكتئاب,1
250,اه فيني اكتئاب مفاجئ وماني عارفه وش السبب,1
251,بالخطأ دخلت تويتر العماني وجاني اكتئاب,1
252,بصي كفاية عليكي كلام معايا كده عشان ماجبلكيش اكتئاب ,1
253,الواحد ما يدري هذا نضج ولا اكتئاب,1
254,ي ناس دخلت في حالة اكتئاب مسلسل,1
255,عجبني اصرارهم بس النهاية جابت لي اكتئاب ,1
256,أعراض مرض البلاجرا هى التهاب حاد بالجلد و إسهال و غثيان و صداع و اكتئاب ,1
257,جماعة الخير ترا الاكتئاب و القلق و غيرهم يعتبرن امراض نفسيه وركز لي على كلمة أمراض يعني يبالهم تشخيص و تاكد من,1
258,أنت شخص تعرضت لحاله اكتئاب تعايشها منذ سنوات وبدأت الحاله عند وصولك لسن الثلاثين لانك عالق ولا تستطيع تق,1
259,لا ي آيات انا مكن يجيلي اكتئاب فيها انتي استرونج ,1
260,احس اهل الطايف عندهم إكتئاب,1
261,"كنت أجي لك ود لو كلّي عتاب 
وأبتسم لك زيف لو كلّي كسور 
ماتركتك تلمح بوجهي إكتئاب 
كنت أبروّز صورة أحزاني سرور 
ليه",1
262,الامراض النفسية انحط لها دكاتره لسب لانها تقدر تدمر حياة الانسان مثل الامراض الجسدية حتى لو كان بصحة جسدية جدية ا,1
263,خصوصا المبات الطويله ذي تجيب اكتئاب وتوتر وطاقه سلبيع,1
264,كفاية إعلانات كومباوندات بقى جبتولنا إكتئاب,1
265,ومفتقده ان اكون شغوفه ومتحمسه ان اعمب حاجه لان كل حاجه انطفت في عنيا مش اكتئاب ولا حزن ولا بكاء ع اطلال بس اسلوب,1
266,الحزن اذا زاد عن حده اصبح اكتئاب يجب العلاج منه اذكر عندما كنتُ حزيناً دائماً لم أكن أعلم انه اكتئاب,1
267,مسكينه توها قبل اسبوعين تقول انا ما قدرت انوم واكل وجاني اكتئاب من النهايةمتخلفة,1
268,ليكون يلعبونها هذي يجيني اكتئاب وانا احاول افهمها,1
269,"هل فيه حد مجرد ما اشوفه يجيلي اكتئاب غير أدريان برودي 
الاجابه لأ طبعا",1
270,بيجيني اكتئاب من هذا الاكل,1
271,حد راش إكتئاب ف الجو,1
272,الصراحة مش فاهمة الاستاذ شابوه بيعمل ايه يعني احنا ناقصين ذعر و اكتئاب هل مثلا الكورونا خلصت و بندور على ڤيرس جديد,1
273,واله الواحد معاد يدري هو اكتئاب ولا انطفاء ولا نضج ولا انعدام الشغف ولا تخلف ولا حاله نفسيه ولا هذي شخصيته,1
274,متضايق حزين مهموم جايك اكتئاب بعد الفطور تفضل فيديو ينتشلك من جديد ويعيد لك الحياة,1
275,بيجيلي أكتئاب اول ما نبدأ نشيل السجاجيد وندخل في دوامة تنضيفة العيد,1
