,text,label
30,"다같이건강검진을해봅시다
물  L정도 꽃에 물준다는 마음으로 챙겨마시는중
운동  주 회 ㅠ 
수면 시간  시간 그리구 주말에 몰아자기
카페인  하루잔 
술  한달에 한번정도 그치만 다음날이 없도록 마시기
담배  x
스트레스  엄청나요 말못해요",1
31,죽어 죽어등산 죽어ㅓ ,1
32,내가 배가고픈가 이상하게 우울하네,1
33,최애 선발인데 일이 너무 많아서 못보는 고통 ,1
34,"김기덕 사망소식에

시의 데이트 김기덕 입니다
하하하하

가 죽었냐고 해서 갑분싸로 만들었다

난 김기덕 하면 라디오 진행자가 먼저 떠오름",1
35,혼자는 외로워 둘이랍니다 ,1
36,"애인이 나랑 안놀아준다
맨날 답 없다 
슬프다 
에라잇 
 던짐 ",1
37,우울 만화 제목 고민중 인데 어떤게 맘에 듬네까,1
38,네이버 다음 댓글은 이재명 기사에만 까는 내용을 담았는데 이제부터는 문프 기사에 선풀다는 걸 집중해야겠다 다 보신다니까,1
39,요즘 바쁘다힘들어피곤해,1
40,아ㅏ 피곤해 ㅠㅠ,1
41,요즘 그냥 동성연애든 이성연애든 서로 죽고 못사는 연애하는 사람이 너무 부러움,1
42,숨가쁘게 이 겨울을 보내노라니 외롭다는 것을 느낄 수 없을거라 생각했는데 인간은 원초적으로 외롭고 고독한 존재라 그런지 불쑥불쑥 두통마냥 나타나곤 한다 그리움도 그렇게 찾아온다,1
43,아울러 대통령은 한일관계가 한반도와 동북아의 평화와 안정 번영에 매우 중요하고 한미일 협력에도 굳건한 토대가 되는 만큼 양국 관계의 복원을 위해 계속 노력해 나갈 것이라고 했습니다 미 측은 한일관계 개선에 대한 우리 정부의 의지와 노력을 평가하면서 진전이 있기를 기대한다고 했습니다 ,1
44,대자연 죽어 허리 박살나서 개돌아버릴것같음,1
45,넘ㅁ 피곤 낮잠 고,1
46,여러분ㅠㅠ 월 말에 퇴원하신다고 말씀주셨던 분이 월이 되어도 연락이 없어서 너무 불안하고 초조했는데 병원 들어가시기 전에 프로젝트는 계속 진행해달라는 부탁이 있었기에 후원자분들껜 말씀드리지는 않았습니다 그런데 오늘 드디어 퇴원하셨어요ㅠㅠ 다시는 나쁜 생각 안하시게 후원 부탁해요 ,1
47,녹스는 죽었습니다,1
48,나는 km 전부터 거북이운전하면서 기다린 내부순환도로 출구에서 끼어드는 새끼들 올한해 모든 불행이 덮치길 기원,1
49,"어제 실습태도가 불량한 학생 두 명을 혼냈는데 갸들은 지금 내 생각도 안 하고 있을텐데 나는 아직도 마음이 안 좋다
좀 더 다정하게 말할걸 그랬나 내가 힘들어서 감정조절 못했나 싶기도 하고 사랑과 따끔함과 오지랖과 관심 사이가 너무 어렵다
학생들에게 무관심했다면 서로 편했을텐데",1
50,요즘 왜 다시 죽고 싶어지는 거지,1
51,감정의 거절거절을 저렇게 힘들어하는거보니까확실히 상냥하고 타인이 상처받지않았으면하는점도 분명존재하겠지만 아무래도 상사시절 형님한테 가장큰 영향을 준 상사에게 형님은 거절했고 그대가로 뼈아프고 가슴에 새겨진 무언가를 받았을것같은데,1
52,스트레스 받는다회사고 가족이고 다 싫다 엉엉다 싫어,1
53,최정원 할 수 있다 홈까지 죽어라 뛰던 모습 아주 맘에 들었어 앞으로도 열심히 해서 주전 루 먹자,1
54,람늘 루프물이 격하게 먹고싶다 엶청루프물 둘중 어느 한쪽은 꼭 죽게되어있다는 설정으로 서로 상대 살리려고 하는  쌍방구제 루프물 연성하고싶음,1
55,"죽은이는 시체를 남기지 않습니다
원망만을 남길 뿐",1
56,잠안자기 밥은 안먹으면 죽어요 ,1
57,"도울 태극부대를 길거리 교회라고
고노회찬을 예수스럽다  한 그 샘
뇌물 받아먹고 자살한 정치인이
예수스럽다
태극부대가 길거리교회
지식인이라는 자가 나라꼴이 시궁창 에 있거마는도올 정신좀 공부하시오",1
58,스트레스 받아서 습관적으로 헛구역질하고있었는데 마이크 켜져있던 것에 대하여,1
59,차가운 쓰레기인게 살면서 상처는 덜 받나봐요 참,1
60,"난 아직 힘들고 고통받는데
친구들은 한두번이지 지겹다고한다
다시한번느낀다
이 고통은 트위터와 상담쌤의사쌤만
들어줄 수 있는 거였단거다

그냥 예전 친구들이 그래서
떠났나 미안하기만 하네
그래도 그때의 난
그렇게밖에 할수없었다는걸",1
61,원주에서 아스트라제네카AZ 백신을 맞은 대 여성이 일 숨져 역학조사 중이다보건당국에 따르면 지난 일 오후 시 분께 원주의 한 요양병원 종사자인 A씨가 쓰러져 있는것을 병원 직원이 발견했고 A씨는 접종 후 사망하기 전까지 이상 증세가 없었는데 왜 죽었나,1
62,칠감맠툥하고 레귤러맠툥만 비교해도 벅차 죽겠는데  맠툥피아까지 생각하면 그저,1
63,"일단 이런 감정을 느끼게 해서 죄송합니다

요즘 너무 바쁜 일상을 보내다 보니 디엠 확인이 늦다거나 답을 못해드리는 경우가 발생하고 있는데요 이는 절대 의도적인 행동이 아니라는 것을 알아주셨으면 합니다 

다만 저에게 답장을 요구하거나 재촉하는 경우가 없었으면 좋겠습니다 ",1
64,진짜탄핵은 얼마 남지않았음을 알지어다미련한것들제발부탁컨대 부정비리가 드러나면 자살들만은 하지마세요,1
65,벌써 슬퍼 ,1
66,서구권 이론가들에 의하면 세대 페미니즘은 Empowerment of women여권 강화 The use of internet tools인터넷 툴 사용 and Intersectionality교차성에 집중하는 특성을 보인다,1
67,콧구멍 둘ㄹ다 막혀서 고통의 숨쉬기중 자게해줘억 ,1
68,나 피곤하면 헛소리하면서 맞춤법 파괴자 되네ㅋㅋ 몰랐어,1
69,뭐든 그 장르에 애증애정 x 없는 사람의 헛소리 따위는 신경 쓰지 말고 그냥 좋아하는 걸 좋아하는 데 집중하면 돼 사람들은 그렇게 놀리는 걸 좋아하잖아,1
70,귀여워 죽는 중ㅠㅠㅠ ,1
71,이 𝘾𝙐𝙏𝙀작렬 애기 보고 싶어 죽겠어요 ,1
72,오늘도 한 번 더 죽었다 리제로의 생활 나쁘지 않아 ,1
73,얼마전 트친님이 보내준 이야기를 매일 다시 읽는다 불행 앞 나도 예외가 아니라는 사실에 대한 지적에 묘한 위로를 받았고 그 전에는 생각해보지 않았던 감정을 경험하는 계기가 되었다 어제도 지옥같은 뉴스투성이였고 오늘도 한참 분노했지만 그러니 나는 좀더 나아져야겠다는 생각을 한다,1
74,비오니까 무릎이 죽는다,1
75,계속 신나다가 소년감성 나오니까 두배로 슬퍼짐 눈물고엿어 지금 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
76,참스트레스 많이 받네,1
77,요즘 진짜로 글 안 읽혀서 죽겠다 특히 영어 논문 너무 안 읽혀 미칠 노릇 ㅠ,1
78,아나웃엇어죽을것갘아 ,1
79,"좀 상처받음
앤캐는 내 캐가 떡대가 아니었으면 안좋아했을건가봐 떡대라서 좋아했던건가봐 다른 것도 아니고떡대",1
80,"오늘 새삼 보이고 들렸던거
ㅇㅋㅈ 웃고있다가 ㅋㅈㄹ가 이 소년을 모욕하지마라。 하니까 표정 싹 굳은거
싸울때 계속 조잘거리는 ㅇㅋㅈ랑 기술명만 외치는 ㅋㅈㄹ ㅋㅋ
처음 만났지만 난 니가 싫다는 ㅋㅈㄹ와 자기한테 집중하라고 하는 ㅇㅋㅈ
ㅋㅈㄹ 꿈에서 호무라 피아노브금 ㅜ",1
81,트위터에 뉴스레터의 첫 구독자 후기가 올라왔습니다  한국사가 워낙 뉴스레터에 없는 분야고 유료로 오픈해 이것저것 홍보한다고 이벤트도 했지만 반응이 쏘쏘 했는데 구독자 분의 찐후기에 힘을 얻습니다  조금 더디더라도 역시 퀄리티에 집중해야겠다는 생각이 듭니다 감사합니다  ,1
82,"새벽에 친구 긱사에서 새벽 시까지 깨잇으면서 요상한 안무따봣어 피곤할때 보면 꽤 신명남

",1
83,"우라메시 유스케
이 만화의 주인공 영광파동권 계승자 아이를 구하려다 죽고 소생의 시련을 거쳐 제대 영계탐정으로 임명된다 그 후 암흑무술회에 참가 도구로를 꺾고 우승을 차지한다 센스이와의 대결에서 마족으로 각성 트레이드 마크는 영환",1
84,"이재명 중대재해법 정부안으론 불법행위 근절 못시켜
민주당에 그래도 사람 있네요
사람이 죽어도 끄덕없는 민주당은 희망이 없습니다
더이상 속지 말아야 합니다
국민이 주인입니다
",1
85,"저 뒤질꺼같아ㅏ요  링피트로 칼로리 뺌
km뛰고 후달달 아니 그 보스 하는데 자꾸 죽어서 번이나 도전해가지고 시간 분 운동함 저 죽어요",1
86,나 이거 없으면 죽어 ,1
87,"아아 죽을거같아요
이미 죽었지만ㅠㅠㅠㅠㅠ ",1
88,정신차리고보니까 난 바닥에 널브러져있고 주변에도 물에 휩쓸려 온 사람들이 엄청 많은데 다들 무슨 노아의 방주에 타야한다고 안그럼 죽는다고 그래서 사람들 사이에서 막 헤매다가 깼다,1
89,"워낙 잘생긴 캐릭터를 좋아해서
우리집 자식들도 죄다 잘생긴 설정 욱여넣었음
웃겨죽어",1
90,불행하게도 코로나와의 전쟁은 장기전이다 년까지 보는 사람이 있다 gt화이자 백신 ˙호 접종자˙ 차 접종…＂확진자 ˙명˙되는날 오길＂ 출처  연합뉴스  네이버 뉴스 ,1
91,나 오늘 너무 피곤해서 먼저 퇴트할게 쫀밤,1
92,이 세상에서 지워야할 정치인이 너무 많은데 자꾸 더 늘어나서 스트레스 무슨 총량의 법칙도 아니고,1
93,죽어가는 모든이에게 애도를,1
94, 가을이 그나마 좋음추위 더위 겁나 잘타고 봄에는 비염때문에 죽어나감,1
95,혁신주도형 경제정책이라든지 투명하고 공정한 시장 미래성장동력 FTA 동반성장 균형발전 정부혁신 이 모두가 미래와 관련된 것입니다,1
96,렌센 처음 할 때 센쥬로는 잘 못 느끼는 거도 너무 보고싶다 쿄쥬로 크기도 평균 사이즈 정도는 우습게 넘기는데 형님이랑 가장 깊게 연결될 수 잇고  형님의 것을 뱃속에 품을 수 있다는 거 lt이거만으로 고통이 느껴지지 않을 정도로 흥분해버리는,1
97,폭언을 비롯한 감정적 피드백 하면서 충고니 조언이니 포장하고 친한 사람 싸고 돌면서 같이 폭언하고 원래 사람이 착하니까 네가 이해하고 참아라 하면어휴어딜가나 똑같은가,1
98,이유없는 스트레스도 많이 줄었어요 대신 회사 일 때문에 스트레스지만ㅠㅠㅠㅠㅠㅠㅠ 여튼 여차저차 잘 사는 것 같지만 아닌 것 같지만 그런 거 같지도 않지도 않고 모 그렇답니다  어제는 착실하게 링겔도 맞고 비타민제도 주기적으로 맞고잇오요 ㅎㅎ 감사하게도 인서타에 먼저 팔로우,1
99,아 걍 지금부터 탐라에 있는가람 걍 다 내 트친으로 알게 후하후하  하씨 떨려죽겠는데 노래는 감미로워요,1
100,"평소엔 피로에 찌들어서 그런게 아닐까
나도 출근할땐 세상 우울한 얼굴이ㅏㅁ",1
101,난 만큼 기쁘다가 만큼 화가 나서 이제는 만큼 우울해졌어라고 이야기 할 수 있다면 우리는 서로를 조금 더 이해하게 될까 ,1
102,약간 죽을것같고 그런거죠한건 없는데 시부터 노트북만 보고있으니 그렇죠 뭐 글쓰다가 시부터는 영화봤지만,1
103,오늘 육수 소진됐다고 안판댜 ㅠㅠㅠㅠㅠ아 슬퍼 한그릇 말고 잘라 했는데,1
104,"어쨌든 만약 나때문에 상처받은사람이나 나랑 싸웠던 사람들한테 기회만 된다면 사과하고싶지만 그 사과가 그 분들의 평안을 깨뜨릴수도있어서 그냥 그 분들이 먼저 사과요청하면 당연히 진심도 들어가는 사과 해줄거다 

어쨌든 나는 현타가 오면서 스스로 자기반성하게된다",1
105,"코로나 
수도권은 단계에서 단계로 
비수도권은 단계에서 단계로 조정됩니다
이 조치는 월 일 월요일부터 
월 일 일요일까지 주간 유지됩니다

정부는 중앙정부와 지자체가 협력하여 차 유행을 최대한 빨리 안정화 시킬 수 있도록 총력을 다하겠습니다 

사회적거리두기조정 ",1
106,"내가 아무리 좋아해봤자 뭐하겠어요 상대방은 날 좋아하지 않는게 눈에 보이는데 좋아하는건 스스로 힘든 길을 선택하는 거 잖아요 상처 받기 싫어요 그래서 그만하려구요 널 좋아하는 일 

그래도 내가 생각난다면 내가 좋다면 먼저 말해주길 바래요 나는 사랑에 고픈 살 소년이거든요 ",1
107,노바라는 등장부터 사오리 얘기하더니 죽기 직전 마지막으로 하는 말이 사오리를 만나고 싶었는데에다가 “어쩌면 마주칠지 모른다”라는 생각으로 도쿄 상경에 꽤 영향을 끼친이지만 하 이렇게까지 연상의 첫사랑을 잊지 못한 채 살아가는 여성애자 냄새 폴폴 풍길 일,1
108,죽는 걸까 그랬으면 좋겠네 ,1
109,"행위 선택능력 또는 정신적 억제력이 현저히 저하된 상태에서 자살에 이르렀고라고 명시했습니다

간호사가 환자를 간호할 때 대충이란 것이 없듯 병원도 분명 간호사에 대한 보호 의무를 다해야 하는 것은 상식이 아니었던가요",1
110,얘들아 지금 내 통장잔고 원이라고 말했었나 ㅎㅎㅎ 그냥 죽을래,1
111,일단 도리 집중하는 입 또 나올 것 같음 ,1
112,벌써 한시임 피곤해 잘래 안녕,1
113,유곡커 기를 끝으로 커뮤 안 뛸까 했는데 죽고 이러는 게 너무 재밌다 어쩌지,1
114,"철도경수 지사님
얼마전 문재인 대통령께서도 
철도 대전환 뉴딜 추진 선언

필요한 에너지는 기존 철도  수준으로 줄어들고 태양전지를 달게 되면 그 에너지도 활용할 수 있다

미래친환경모빌리티 하이퍼튜브
김경수 균형발전뉴딜 
공간압축 메가시티

",1
115,안정된 직장은 없지만 즐겁게 사는 내 최애 타이치야 잘 지내니 얼굴 비춰주라 보고싶다 너 뭐하고 사는지 궁금하다 뭐 하면서 즐거운지 알고 싶다고,1
116,코로나 대응을 정부가 잘 못한다고 하는 지인들에게 물었다 왜 못한다고 생각해 궁금해서 그래 백이면 백 썩어빠진 언론 헤드라인 그대로 얘기하더라 백신 확보를 제대로 못했다 단계 격상 하던 안 하던 자영업자 다 죽는데 왜 안올리냐  다른 나라 상황 얘기하면 아몰랑 정부 잘못이야 ,1
117,죽고싶다 죽고싶다 죽고싶다 죽고싶다 죽고싶다 죽고싶다 죽고싶다 죽고싶다,1
118,"마린아 긍정적으로 생각해
물론 누군가의 아픔을 위로로 삼는건 나쁜거지만
너는 적어도 아프리카 아이들처럼 굶어죽지는 않잖아 그치 그럼 행복한거지 안그래

그럼 하나만 물을게
지금도 배를 움켜쥐며 죽어가는 그 아이들은
도대체 누구의 불행을 위로삼아 살아가야 해",1
119,"과거에 집착하면 우울이 잘 옵니다
오지 않은 미래에 집착하면 불안이 자주 옵니다
바꿀 수 없는 것을 통제하려하면 심리적 고통이 붙습니다

이 순간 현존하기 지금여기에 마음이 자주 머물면
이완과 맑음이 오고 많은 부차적 고통이 줄어듭니다

봄 꽃처럼 싱그럽고 맑아지면 좋겠습니다 ",1
120,"
그래도 자몽이 지금 행복해 하지 않을까요
자기 언니랑 같은 곳에서 같은 방식으로 죽고 같은 인사를 남기고 죽어서 죄책감은 덜고 결국 언니와 만났으니까
 넵 ",1
121,총질좀 하는 찐따가 세기 북부대공한테 끌려가서 고통받는 스토리가 궁금한사람 파크라이 잡솨,1
122,"모두의 익명 질문을 모집 중

최근 답변한 질문
● 사랑해요 연성 잘 보고 …
● 고마웠어 또보자…
● 트친하고시퍼요 슬퍼요…
● We all pretend …
질문상자 익명질문모집중

",1
123,누구한테든 안겨서 울고싶다 펑펑 울고싶다 토닥토닥 받고싶다 연애하고싶다 외롭다 우울하다 시밯,1
124,민주당 수준이 딱 김어준임 김어준이 아직도 팟캐등 슬프다,1
125,서로에게 나쁜 감정을 품게 되면 의사결정에 협력하지 않을 뿐만 아니라 의사결정 사항을 실행할 때 위험 감수Risk taking에 대한 두려움도 증가한다  크리스 아지리스 Chris Argyris ,1
126,쿼드 발전 지향 명분으로 미국 편 아닌 편 테두리 놓고 중국을 싫어하는 미국사회를 겨냥한 정치적 꼼수를 한국 일본등 일부 아시아태평양으로까지 확장하는 수준으로 고립 몰락될 수도 있고  규모논리 기반에서 중국 상대는 미국이 주도하려는 외교논리적 결론도 매우 큰 문제 ,1
127,집중을 할수록 손발부터 다리랑 팔이 굳는것처럼 감각이 없어지고 머리가 흔들리는것처럼 살짝 붕 떠서 흔들리는 느낌 들다가 개운하고 몸이 가벼워지는 것 까지는 성공 조금 더 하면 될 것 같아서 이번에는 더 집중해볼 생각,1
128,왤케 불안하게 목 아프고 그르징,1
129,피곤함 맥스,1
130,전쟁 PTSD로 정신상태 불안정한 마들으로 적폐와 날조와 캐붕의 연성을 보고 싶다,1
131,"오늘따라 너무 슬프다
우리 달호만 진짜 아무것도 없어서 눈물이 나려고함
신곡리얼리티자컨화보그 외 무대 스케줄
우리 달호 빼고는 다들 뭐라도 하더라고
유닛 어떻게 되는지 알기라도 하면 그나마 나을텐데 확정된 것도 없고
내새끼 이쁘게 웃는 얼굴만 떠올려도 눈물이남ㅠㅠ ",1
132,즐겁거나 슬픈 건 모두 한순간일 뿐이고 누구도 미래는 알 수 없는 거지만 지금 이 순간 만은 겁내거나 두려워해서는 안 돼,1
133,아 너무 피곤해,1
134,"rㅡㄴ데  힐러 해보니까 재미가 좀 없음
힐러는 기믹이 너무 쉬움 죽으면 안되니까겠지
그래서 별로 재미가 없음 그냥 사고 날때랑 광힐 할때만 재밌음 하릴없이     오 신이시여 다른 버튼을 누를수있게 해주셔서 감사합니다 ",1
135,"하 퇴근하고 스트레스 안 받겠지 했는데
엠디 때문에 왕창 받음 ",1
136,"우리가 지켜주지 못했다는 괴로움에 우리를 슬프게하는 세상이 어서 빨리 앞으로 나아가길
가해자가 제대로 처벌받는 세상이 되기를
피해자와 상관없는 사람들이 마음놓고 살아갈 수 있는 세상이 되기를 바란다
SAYNOTONTHROOM",1
137,“칠레 헌법 ‘성비균형’ 제헌의회가 새로 쓴다” ,1
138,그리는중 피곤하다낼두 일간다 ,1
139,아니 미쳤나 권숝영 백발임 은발임 나 죽는다 진짜,1
140,"겉 옷으로 얇은 패딩 입긴했지만
반팔입어서 추워죽기 일보직전",1
141,혹시나 해서 말씀드립니다 저는 다들 아시겠지만 기성품 중 먹을 수 있는것도 없고  깊티는 죽어도 안댑니다 그러니 그냥 지나가다 축하만 해주세요,1
142,확실히 새벽에 공부하면 집중이 잘 되네용,1
143,슬픈 일이다ㅠㅠ ,1
144,벌새 메기 영화제에서 참 좋았다 개인적으로 손에 꼽은 작품들이 정식 개봉 때 많은 이들에게 보여지고 곱씹어지는 것을 보니 흐뭇한 감정까지 든다 무엇보다 그동안 찾아보기 힘들었던 서사와 감독의 진심이 가닿은 장면들에 감동할 수밖에 없다,1
145,개인적으로 아담이 죽은게 퀴어베이팅까진 아니라고 생각하지만 등장 직후 바로 죽일 작정이였으면서 볼트론 시즌 방영전에 퀴어 캐릭으로 홍보하고바로 넷플에서 볼트론 로고 무지개로 바꾸는 등 관심을 유도한 탓에 반감이 커진거라고 생각함 그래서 사람들이 퀴어베이팅이라고 말하게 된거고,1
146," 헤어질 연예인 남자친구 찾기
──────────────────
쑥떡님은 엕싵티 숕탙로과 헤어집니다

나 얘 눈에 보이면 우쭈쭈 하는 그런 감정이엿는데 왠지 좀 씁쓸",1
147,하 너무 피곤하다밥먹을때가 됐긴 했지,1
148,그건 그냥 내일이니깐 내 책임이니깐 얼마든지 견디겠는데 아 진짜 한 번씩 이렇게 감정에 소용돌이에 내몰리면 답이 없네 그냥푸념 금방또괜찮아짐 시팔 웃어야지 랄랄라 쉬멜나나 쉬메일나나 전립선요정 쉬멜 쉬메일 트랜스젠더 트젠 ニューハーフ 전립선 스타킹 전립선마사지 ,1
149,"주차저 이러저러해서 죽었네요아마 정확히는 그 뫄뫄 때문일거에요그땐 솨솨 하셔야될 걸요 피드백 왕성
n주차머야나 왜 주것어리트하나여그냥 하죠 뭐 죽든지 말든지",1
150,"근데 모르겠다 나도 그림그리는 사람이니까 그림그리시는 분들이 더 존중받으면 좋겠다는 늘 있는데 그걸 악용하는 사람들이 있다보니 생태계가 이상하게 흐르기는 해서 신청자들이 늘 불안한 상태인건 모르진 않음
그치만 그걸 여태 제대로 작업해온 분이 감당해야할 문제일까 이런생각",1
151,죽기싫어엌ㅋㅋㅋㅋㅋ ,1
152,얘들아 나 졸려보리냐 아니 사실 나 오늘 트친소 정말 아무 생각 넚이 올럇는데 생각보다 너무 난 성친소가 되가지고 당황햇엇어 점점 졸리다 근데 그럴만햄 시간 이런데 아직도 안자고 있으니 아니 사실 자는건 모르겟고 그냥 어제까지 피곤해서 그런긋 무슨맛ㅇ냐고 나도몰라 걍 눈감고 써봣음 졸려,1
153,"저는 오늘 매년 연말마다 건강보험 지역가입자 프리랜서들을 고통스럽게 만들었던 ‘해촉증명서’로부터의 해방을 위한 국민건강보험법 개정안을 발의합니다
건보공단에서 매년 해촉증명과 보험료 조정 민원으로 힘겨운 시간을 보내셨던 직원 여러분께도 이 개정안이 희소식이 되리라 생각합니다 ",1
154,죽고십냐 ,1
155,술깨 영원히 고통받네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
156,오늘 너무 우울해,1
157,포털 뉴스 보고 받는 스트레스를 트윗 보고 푼다,1
158,집중할때마다보이는 계란후라이때문에 진짜 환장하갰음 ,1
159,스스로에게 자부심이 대단한건 좋게 생각하지만간혹 대화를 하는데 모든 대화가 기승전자기자랑자기이야기로 끝나는 사람 만나면 정말 피곤해져,1
160,인생 우울,1
161,초콜릿 먹듯 이 순간에 집중해서 좋아해본다 일단,1
162,"의협 강력범죄 등 의사 면허취소 절대반대…의결 시 총파업

새삼 느끼는 건데 의사들은 의사면허를 살인면허로 생각하는 것 아닌가 싶다 그것도 한번취득하면 죽을때까지 가고 있는 면죄부 호가가로 착각하는 것 같다  ",1
163,퇴근 오늘은좀 피곤했다 잠을못잤어,1
164,아 발등부터 정강이 종아리 전부 다 너무 땡겨서 죽겠어 다시는 굽높은거 신고 안뛴다 절대로 운동화 낮은 샌들,1
