,text,label
45," 

그 마지막 장면 죽을 때까지 절대 잊지 못할 것 같아요
 나도
 그 장면 하나로 오늘 티켓값 본전은 뽑았네",1
46,근데 절망스럽게도 애가 울다하에서 시작함 괜찮니 친구야,1
47,"하윤철 탈모
하윤철 쓰레기
하윤철 미친놈
하윤철 성형
하윤철 살인자
하윤철 죽어",1
48,자살하고올게요,1
49,죽꼬싶어,1
50,떡밥개 싫다조금만 먹어도 체해서 진짜 고통,1
51,죽고싶어요,1
52,"아야베는 죽어도 여유로움을 고수하겠지 고집 의외로 세니까
센조는 그런 위원장의 태도를 고치려다 포기함
에휴 마음대로 하십쇼 예에 이런 마음ㅋㅋㅋ
토나이가 슬쩍 센조편 들어봤지만 우리의 위원장은 전혀 안통해
다른 애들도 아야베보단 센조에게 의지할듯",1
53,"자캐가무언가를참을수있는정도

체셔

신음  

눈물 

색욕 

아픔 

굴욕 

허기 

졸음 

웃음 

분노 

고독함 

수치심 

그리움 

두려움 

스트레스 

정신적 충격 

공격성 

기쁨 ",1
54,요즘 스트레스 받는 일이 왜 이리 많은지,1
55,근데 왜 주문완료 목록이 안 뜨냐 불안하게 ㅎㅎ,1
56,"색감 차이 미친거 아냐
타블렛 진짜 죽고싶나 ",1
57,년동안 헬페 달고 살면서 느낀 점  재발에 이유 없다 한 년까진 피곤하면 생기고 그런게 있었는데 지금은 그런것도 없음 랜덤임 술을 처마시든 밤을새든 안생기던게 걍 집에만 있어도 생겨 진짜 이유없름ㅋㅋㅋㅋ,1
58,피곤하다,1
59,진짜진짜 하고싶은데 빈혈도 있고 하면 내가 죽을듯 ,1
60,송송픽처스의 이성애가 비주류인 세상의 슬픈 연애담 영화 lt헤모글로빈gt 프로젝트 제가 번째 후원자군요   님이 씀,1
61,"나랑트친하면좋은점
음이온이 나와 건강이 좋아집니다
집의 수도관을 바꾸지 않아도 육각수가 나옵니다
블루라이트 앱을 깔지 않아도 블루라이트 차단 효과가 생깁니다
몸에 좋은 전자기장이 나와 불면증이 사라집니다",1
62,왠지 저녁약만 남아서 오늘 아침에 약 안먹었는디 뭔가묘하게 우울하고 기력엄서,1
63,그 뭐야 요즘 세상이 문제라기엔 옛날에도 나를 모욕했으니 넌 죽어야겠다 뭐 이런 비례성이라고는 찾아볼 수 없는 사고방식이 너무 흔해서 말이죠,1
64,죽고 싶다 루저의 삶이란,1
65,아름다웠던 우리에게 보는데 대성이 어떡하냐 진짜 애들이랑 논다고 계속 연습 빠지고 감독님핝테 죽겠는데,1
66,또봇D가 미친듯이 사고싶습니다   진짜  ㅜㅜㅜㅜㅜㅜㅜㅜ아 ㅜㅜㅜㅜ 바야흐로 중딩시절 또봇디를샀었는데 사촌동생인가 놀러온다고해서 장롱에다 숨겼는데 그걸 또 발견해서 좃팔가지고 싶다해서 안된다했는데 혈육이 가져가라고함   진짜 아 그때 슬퍼서 좃나 울었는데 사고싶다,1
67,"솔직히 힘들어 아파 죽고 싶어
여기서 그만하고 싶어
솔직하게 너무 힘들지
나도 행복해 보고 싶어
유치하게 감정팔이나 하면
나아질 줄 알았는데",1
68,"sakumail
아마 꾸라가 언니라는 책임감을 크게 느껴서 그런게 아닐까

냉정해지는 것은 꾸라가 견디기 힘든 감정이라 스스로 방어하기 위해 그런게 아닐까 생각이 들어

꾸라가 위즈원과 멤버들을 위하는 진심은  전해지고 있으니까

그러니 오늘은 마음껏울고 스스로를 잘 다독여줘",1
69,일다 외로울 땐 요가하세요 ,1
70,호흡에 관한 동작이 나와야되요 어차피 내호흡이 안되면 죽거나 병원으로 직행해서 산소호흡기를 달거나 이식수술을 해야할거고 이건 운동이 아니라 신체 내부에서 일어나는 화학작용이죠 숨쉬기 운동이라고 할만한건 호흡동작이구요 ,1
71,봐도봐도 죽을거갓음 ,1
72,잘못 먹이면 진짜 죽을 수도 있는데 카이토 그때부터 아예 신이치 안만나고 그래서 결국 아픈 몸 질질 이끌고 가는 신이치 헉헉 거리면서 벽 짚고 겨우겨우 카이토 방 가서 문 열어줘 카이토 하면서 힘없이 문 두들기고 카이토 문 밖으로 가 안보고 싶어 냉혈하게 반응했으면 그러면서 속으로,1
73,아 관극 어케하는지 몸이 잊는거같애 분 집중 어케하는거더라,1
74,"창모 이런 면을 이제는 말할 수 있다호부지 편
 생각보다 감정이 메말랐다

기절",1
75,같은반아이들이 간호사나 의사되어 다치고 병든 가난한 사람들을 돕는 사람이 되겠다는 희망을 말할때 본인은 가난한 사람되어 가난한자로 죽겠다는 말한 이유는 生命을 다해도 대접받지 못하는 가난한 사람들이 너무 불쌍했고 가난한 사람들이 진정 生命바친 天使라는걸 세상에 증명하고자 했던거죠,1
76,이제라도 한국겜을 찾아야하나넷이즈가 온격제작사여서 그런지 불안함그지같은 넷이즈같으니라고,1
77,"일주일중에 일이 실기라면어쩔셈이지
내일도 학원가야함 진자 죽고십어",1
78,폰이 장애라 스트레스받음,1
79,만물의 영장이란 사람은 현재 사물의 단면 일부만 보고들리는 소리만 들을 수 있을 뿐종이한장을 꿰뚫어 못보는 한계며이런 한계의 사람들이 모여사는 세상의 사랑자비란 고통 받는자를 버리고 도망쳐 말만하는겄이지만어린아이는 고통받는자를 위해 生命바쳤으니 아이가 세상을 심판할겄입니다,1
80,"낮은 곳에서 혼자 떨지 마십시요
높은 것만이 좋은 것은 아닙니다
낮은 것들의 인정을 알지 못하는 높은 것들이
우리보다 더 외로워 하고 뒤로 먹은것이 역겨워 더 떨고 있습니다
때가 되면 아니 이번 선거에서 더불어민주당 칠곡성주고령 장세호를 꼭 찍어 주십시요
모두가 피곤해져 더 이상 버티 ",1
81,"당신을 죽을때까지 아껴주겠다는 약속
당신이 나를 버릴때까지 버리지 않겠다는 약속
지키겠습니다
사랑하고 아낄게요 당신을

 ",1
82,"아직층도안가봤는데 전 일반에서죽어요 ㅋ
일반공략한번보고 한 일주일후에갔더니

다까먹어서 층마다죽는중임",1
83,아악 아들아 버블 보내 지금 한 여성이 죽어가요 아악,1
84,"도 할까요
아니
라이 생각에는 자기한테 달려들거나 울거나 할줄 알았는데 버본은 정말 의외의 선택을 함 뒤에 숨겨둔 권총을 머리에 대고 마지막으로 한마디
내 존재는 당신한테 그정도였나 보네요
이러고 그대로 권총으로 자살 쓰러지는 버본을 보면서 라이는 방금 말과 다르게 미친듯이",1
85,아까 올린 소파구멍에대한 투표를 열려하는데요 불행이찾아오고라는 말을쓴게 아무래도 조금제가생각해도 좀 예의없는거같고그래서 투표를해서 내릴지말지 결정하겠습니다 솔직하게 투표해주세요,1
86,"아이 두명을 밤중 수유는 내가 했는데모유수유를 마눌이 안해서
아직 좀 맴이 아픈기 둘째가 새벽에 너무 울어서 엉댕이를 팡팡쳣는디 그때 내가 넘 감정을 실어서 때려서 둘째보면 쫌 미안허다 에효효효 그시절을 내가 어찌 견뎟을까나 부모가 되면 위대해 지는건가",1
87,"난 할일을 미룬다
근데 할일이 밀려익으면 스트레스 받는다
짱나서 하기시러진다
존낸밀리고 스트레스를존낸받는다",1
88,"미친미친 미친거 아니냐
잠깐만 공식 문피아 설마 독자피규어 또 이벤그지랄인거 아니게ㅛ지
진짜죽는다 아니라고해",1
89," 

수도권 인구는 표정 관리 들어가네
아파트 값 더 오르겠네

이게 나라냐
국토 균형 발전 말로만
문재인은 뭐 하는 사람이고
청와대 옮겨야하지 않나",1
90,"한국당은 탄핵파 내치지 않으면
필패다 그래 주군탄핵한 배신자들
지금 이 나라  꼴을  보고

반성이라도 햇나
잘햇나 잘했다고 생각하면 씨부려 보아라
인간도 아닌 탄해파들로 인해 나라는 나락을 떨어지는데 머시라유승민 한국당 들어오라고
그래 같이  죽고
같이 망하자",1
91,와 난 죽었어 ,1
92,"죽고싶음
과제 존나 많음 시바라ㅏㅏㅏㄹ",1
93,"요즘 꿈 꾸는게 가지네
중학교때 친핸던 친구랑 우리집에서 맛있는거먹고 노는 꿈
고등학교때 친했던 친구들이 맛있는거 먹자고 놀러가자던 꿈
최근에 나때문에 사이멀어진 지인들이랑 화해하고 다시 노는 꿈
꿈에선 한없이 행복한데 일어나서 꿈이란걸 알게되면 슬퍼지고 내가 왜 그랬을까 라는 후회",1
94,나는 조심스럽게 이모에게 괜찮냐고 물었고 이모는 괜찮다고 해주었다 부모님이 바빠 나를 돌보지 못했을때 이모가 나를 딸처럼 키우면서 이미 엄마가 느끼는 감정들을 다 느껴 미련은 없다고했다 여자에게 축복은 아이를 가지는게 아니니 지금의 이모 인생을 즐기라고 위로했지만,1
95,니가 죽고싶은 게 나랑 뭔 상관인데,1
96,"이 날이 오기를 간절히 원했지만
두 분이 오늘
나란히 서기까지 얼마나 고통스러웠을까
이제 부터 하나 하나 개혁해 나가는 길에 티끌 같은 힘이지만 나도 힘껏 보태 드려야지 ",1
97,탈북민 북송후 돌에맞아 피투성이 너무 처참해 자살까지 시도,1
98,열라 피곤해서  몸이  안 움직이는테치이이,1
99,"마들렌은 하얀 비둘기 날개라면
에스프레소는 나방의 날개도 잘어울리듯

아름다운 무늬와 깊은 색 사이로 독성이 가득하지만
나방인만큼 뭉게져 죽기 쉬유 에슾",1
100,별이야 ,0
101,갑자기업노말재탕중 역시마음의고향이에 ,0
102,이거 뭔지 맞추시면 소원권 천만개드림 ,0
103,생각할땐 재밌었는데 그리니까 노잼됨 ,0
104,벌써 올 해가 다 갔네 유난히 올 한해는 힘들었지 조금 이르지만 다들 수고 많았어,0
105,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저 언니 왜 저러냐 
ㅋㅋㅋㅋㅋ",0
106,"와점점해가뜨고있어요느낌표
엥뭐야
제방이점점밝아지고있습니다잉",0
107,음 원격 유도 장치 워크래프트 ,0
108,"난 하고 싶은 게 너무 많다
세상 모든 언어 다 하고 싶고 번역도 하고 싶고 책도 한번 직접 그것도 한국어로 내 보고 싶고 기타 피아노 더 잘하고 싶고 작사작곡 더 많이 하고 싶고 사진도 찍고 싶고 영상도 만들고 싶고 코딩도 언젠가 한번 좀 배우고 싶고
이런 욕심쟁이가 따로 없다 ㅋㅋ",0
109,점,0
110,와 이거 둘다 넘 예쁘다 ㅠ ,0
111,"우리밍구리언니
민주로물든지금영원해
민주언니생일축하해요
AngelicMinjuDay
밍구리언니위즈원의영원한밍구리",0
112,둥차너무조와,0
113,ㅌㅇㅌㅇㅈ 다들 맛저ღღ ,0
114,제 새 오너에유 이쁘쥬 ,0
115,"맨날 쉬고싶다 노래를 불렀더니
이런식으로 보답받을 줄이야

내가 마법소녀 계약을 한건가",0
116,롤하구싶다,0
117,"한 번 배웠다 하면 재결제율 

아직도 혼자 끙끙 앓아가며 안되는 부분 막히는 부분에 좌절하고 계신가요

리그오브레전드 의 유미 목소리의 주인공
유쾌 상쾌 통쾌 그대로의 수업으로 입소문이 파다한 김수영 성우님에게 오세요 ",0
118,사촌한테 받았어요,0
119,씨발 제정신으로 학원가게 해줘,0
120,안녕안녕,0
121,아 근데 정말정신적 여유때문에 차 자체를 그냥 냉침이나 물만 끓이면 되는 것을 안 마셨음 이제야 계란님이 주신  아크바 복숭아 냉침했는데 다른 회사 군데 복숭아보다 훨씬 맛있어ㅠㅠㅠㅠㅠㅠ,0
122,울 강이 오늘도 수고 많앗서 ,0
123,아 존나 귀여워 이수근님말고 웆이 ,0
124,알바뛸게요,0
125," 어렵넹

엔하이픈 ENHYPEN 김선우 ",0
126,아 나의 주말 어디로 갓지,0
127,강의 시작 분 전에 내가 한 일  스타패스에 돈 먹여놓고 투표하기,0
128,"진짜 열심히 마음 찍고 다니시네요 매번 영광이라 죄송할 따름
",0
129,"
제 애스크입니다 TMI스러운 질문 좋아합니다ㅎㅎ",0
130,망돌 소속사 수준 ㅋㅋ,0
131,님들 트친한정 트친한정이요ㅜ,0
132,"요즘 진짜 코스 안해서 코스옷이 하나도 사놓은게 없네
베란다",0
133, 음악 미술,0
134,"세상에서 가장 무해한 영상 
",0
135,내가 느끼기에도 난 너무 재미없는 사람인 것 같아,0
136,"친해지고싶다rt반모하고싶다마음우린짱친멘션얘는내거야인용사랑해디엠

초면 반모도 좋아합니다
Dm으로 오시면 개인연락처도 조금 가려서 알려드려요",0
137,근데 귀여워 사랑해,0
138,홍보 부탁드려요 ,0
139,해적 자체 소매 동결 걸거임 돈 없어 중간고사 끝나고 넣어야지,0
140,미쳤다,0
141,봐도봐도 멋있어 ,0
142,게트 최고의 팬은 via  큐비 ,0
143,머리에 뭐가 든겨 ,0
144,인친 할사람ㅎㅅㅎ ,0
145,읔ㄱㅋㄱㅋㄱㅋㄱㅋ 사람들 다 fleet에 처음쓰는 글이 이게뭐야로 통일되있어,0
146,"부산 재밌었겠다나도 조개구이 먹고싶어
꼭 다같이 가는거 보고싶다 혜원아 명 다같이
혜원메일",0
147,술접대 의혹 검사 실명 공개한 박훈 변호사 명예훼손 고발 출처  노컷뉴스  네이버 뉴스 ,0
148,안되겠다 자러갑니다 졸려,0
149,도영버블 도블도블 오늘도 역시나 티키타가 멋졌다  ,0
150,가볍게 관록쪄가려구요 퉆감사합니다 ,0
151,"니늠들은 퇴직금까지 모두
국고에 환수조치 시켜야 한다 ",0
152,내 탐라에어느 장르 파는 사람이 가장 많죠,0
153,"예나 아이즈원
예나 환상동화
예나 피에스타
예나 비올레타
예나 라비앙로즈
예나 직캠
예나 무대
예나 케미
예나 예능
예나 셀카
예나 스페이스쉽
예나 사복
예나 출근
예나 움짤
예나 사랑해
예나 다잘해
예나 댄스
예나 노래
예나 댄스
예나 사진
예나 퇴근
예나 금발
예나 음색
예나 만능
",0
154,오늘도 오프닝 얼빡 미쳤음 ,0
155,"원주코로나
춘천페이만남
춘천콜걸샵
원주모텔
춘천콜걸
원주섹파
원주오피
원주횟집
춘천출장마사지
원주출장
원주여행
원주노래방
원주훈녀
원주휴게소
춘천출장샵
춘천출장안마춘천조건만남
원주맛집 ",0
156,"아 눈물나셀카보내줬어 ㅠㅠ 
쇼타로버블 버블왔쇼",0
157,ㅠ ,0
158,폭룡코스 하나만더따면 금날이다 헤헤,0
159,신이여 나는 그녀를 위해 당신에게 목숨을 바치겠습니다 그러니 그녀만은 당신의 곁에 있게 해주십시오 ,0
160,승률  ,0
161,나 자리없으면 어떡해,0
162,"이재용 법정구속국정농단 뇌물 징역 년개월 실형
뇌물 공여 따른 횡령 억 인정

정경심 교수 징역 년에 벌금 억원 법정구속…
입시비리 전부 유죄

어이가 없어 웃는다
사법개혁의 새벽이 밝았다",0
163,나는 배드민탄치다가 비둘기 잡은적 있음인간적으로 비둘기야 너가 너무 낮게 난게 아닐까 ,0
164,나의 사랑스러운 어린 나뭇가지 ,0
165,아니 잠만 님들 영혼체인지 어케하는거였더라 수갑겜처럼 하는거예요 물약겜처럼 하는거예요,0
166,모르겠고 제 집임 다들 오면 초만에 친해짐 ,0
167,닼초 맛알못 같으니 ㅠㅠㅠㅠㅠㅠㅜㅜ 애기의 버섯을 쪼개버렸어 ㅠㅠㅠㅠㅠ,0
168,"인장과바이오의부조화가귀여워요
인장은급해보이는데 느긋한바이오",0
169,그리고 또 엔초도라로 넣을것임을 선포하며,0
170,와크리스마스다들었어요크리스마스래요 이러고 온클 들을생각을 했지만 그건 무시하고 크리스마스래요,0
171,와 애니한테 맞고 싶다,0
172,찬잇 할 사람  휑 ,0
173,"임영웅 유튜브  
억뷰 달성을 축하합니다  

임영웅 
YoungWoongLim
임영웅이제나만믿어요 
임영웅HERO
임영웅별빛같은나의사랑아 
임영웅뽕숭아학당 
임영웅사랑의콜센타
임영웅유튜브 
임영웅music
임영웅신곡
official 
편집레이풀 ",0
174,유또 생일축하해 ,0
175,때걸룰 플레이리스트 최고야,0
176,여기다 올려놔야겠다,0
177,자캐중에서 게이는 없는데 장르는 항상 게이만잡앗음,0
178,성인데뮤비의상이있다구요조온나혜자 ,0
179,이몸 정산 받았다 ,0
180,빠른 시일 내에 정비하여 트위터 복귀하겠음,0
181,"내가 이 세상에서 본 파란색 중에 가장 아름다운 색
델피늄의 파랑 
이건 사진을 아무리 찍어도 눈으로 보는 색으론 찍히지않는다 ",0
182,강 하나를 두고 세상에서 가장 규모가 큰 도서관 중 하나와 가장 유명한 시네마테크가 서로 마주하고 있는데 그 사이에서 무심하게 피크닉을 보내는 사람들 당연한 거 겠지 어떤 의미에선 ,0
183,화질뭐야,0
184,픛하러왓는데 먼 사람이 일케 많냐며,0
185,컴백말린다는 그의 컴백스포,0
186,김천시 ‘공공산후조리원’ 실시설계 완료 년 월 완공 김충섭시장 국민의소리TV  출처   김천시청 김충섭시장 김천공공산후조리원 김천시공공산후조리원 국민의소리TV,0
187,늦잠자서 분늦게뱅오오오온,0
188,아 진짜 이거를 내가 또 보고있다니,0
189,내 원픽은 프리즘 ｡◠‿◠｡ ,0
190,후하후하 입금 하는 그 순간까지 심장이 떨리네 ,0
191,거의 김스디러,0
192,"눈만 살짝 올리고 트친들한테 힘 얻어서 마저 그리고 싶음
알죠 예쁜말 해줘요 ",0
193,오늘 아침에 할무니 간호하로 병원가는길에 찍었는데 이거 벌집인가 뭔가 엄청 크진않구 공모양이 ㅋㅋㅋㅋ ,0
194,“앞으로 이틀동안 맞따름을 해주지 않는다면 난 다시 돌아갈게 ”,0
195,뭐야 이게 왜 내 갤러리에 그보다 어떻게 찍은거야 ,0
196,그 대낫에 반갈죽 당했는데 그 책되는 파티클과 함께 제가 다시 살아났어요,0
197,못 가지면 죽음뿐 ,0
198,"의정부교구 식사동 성당 부주임 김형국 요셉 신부님의 아버지 김희창 야곱 형제님께서 주님께 돌아가셨습니다 기도해 주십시오

주님 김희창 야곱에게 자비를 베푸시어 그 죄를 사해주시고 주님 품 안에서 성인들과 함께 영원한 안식을 누리게 해주소서 아멘",0
199,광뮤다 최고웨숀비 최고,0
