,text,label
148,Вы когданибудь задумывались читает ли ктонибудь ваш твиттер как каждый день просто чтобы проверить вас,1
149,Здравствуйтемне Я давно посещаю ваш сайт и мне очень нравиться и я хочу задать вопросы тк не знаю что мне делать,1
150,Переосмысление убивает ваше счастье отсутствие безопасности убивает вашу самооценку а ложь убивает ваше доверие,1
151,Прежде чем спросить когото почему они ненавидят вас спросите себя почему вас это действительно волнует,1
152,Мне очень плохо Парня нет  бросают  мама твердит что не сдам экзамены в школе презирают друзей нет один вопрос  за что,1
153,здравствуйтея хотела бы обратиться за помощью к психологу сейчас расскажу свои проблемы ,1
154, Депрессия  это не личная слабость не изящество или неверие  это обычное но серьезное условие MinorityHealthMonth  NMHM,1
155,У многих людей возникают проблемы с доверием потому что люди говорят «Я здесь для тебя» а затем убегают когда все начинает разваливаться,1
156,Проблемы с учёбой и общением Развелись родители Отец не обращает на меня внимание и я осталась однаХочется покинуть этот мир и больше не страдать,1
157,  У меня нету верных друзей Родители в разводе отец всегда пытается избегать меня Я уже пытался покончить с собой,1
158,Здравствуйтепрошу помочь в советене знаю что мне делать и как дальше жить,1
159,  Ежедневно мысли о самоубийстве были попытки Живу один как отшельник Вот мне  и жизнь похожая на мрак Жить незачем,1
160,Извиняюсь за большое количество текста,1
161,Я хочу покончить с собой И боюсь что если решусь то меня и найдут не скоро и не пожалеет никто  ,1
162,  У меня было  попытки суицида Воспоминания счастье планы и мама со временем становятся все дальше и от этого мне тоскливее чем раньше,1
163,У меня умер отец которого я обожала следом покончили с собой сестра и мать и ни друзейни работы НИЧЕГО нетсмысла нет,1
164,Я устала Сильно устала и опустела Каждую ночь я не плачу я захлебываюсь в слезах Не выхожу из комнаты,1
165,Я хочу покончить с собой,1
166,Помогите пожалуйста я не знаю что происходит с моей жизнью,1
167,  Муж бросил меня забрал маленького моего ребёнка не вижу выхода как вернуть семью мне одной невыносимо жить я не знаю какой способ выбрать,1
168,Говорят что будет лучше но лучше не будет просто привыкаешь,1
169,Решился обратиться на этой площадке,1
170,Я грустный обиженный злой безумный разочарованный Но вы знаете что Я буду улыбаться и двигаться дальше Будет больно но я выживу,1
171,Я не хочу кончать жизнь суицидом просто у меня капец сложная ситуация,1
172,Я так стараюсь делать добро я действительно надеюсь что я не ужасный человек га,1
173,Многие знают по какому поисковому запросу люди попадают сюда и я находясь в дурных мыслях приплыл сюда,1
174,Здравствуйте Меня зовут Екатерина про таких как я говорят с жиру беситься У меня прекрасная семьяПросто образец для подражания ,1
175,Мне  лет Как меня достало ,1
176,Мое имя не так важно так что хочу остаться анонимным,1
177,  Все началось изза осознания своей ущербности Постоянно в голове мысль что нужно себя покалечить Часто думаю о самоубийстве,1
178,  Во мне живет желание уйти из жизни Я боюсь не оправдать надежд я боюсь не добиться того о чем мечтала,1
179,Я устал от этой жизни Отношения с родителями ужасные Девушки нет Со мной никто не дружит Я больше так не могу,1
180,Хочется обрести какойто смысл в жизни Не получаетсяМожет его просто нет,1
181,Сегодня мама меня ударила мне хочется проводится сквозь землю на душе кошки скребут и ничего не хочется пыталась умереть не получилось,1
182,  Хочу покончить с жизнью или уйти из дома Отец постоянно пьет избиват маму и меня,1
183,Я буквально хожу по магазинам и ничего не покупаю хотя нахожусь в магазине около часа потому что не могу убедить себя чтолибо купить cq,1
184,Депрессия похожа на войну Вы либо выиграете либо умрете пытаясь,1
185,Привет ,1
186,  С рождения чувство что никому не нужна Снова повторилось что и с первым мужем Жить не хочу ни ребенка который скоро должен появиться,1
187,Интересно каково это быть красивым другом Тот с кем хочет быть каждый парень каждая девушка хочет быть Популярный Если только tg,1
188,Проверенные способы борьбы с депрессией Вы полагаете у вас депрессия Представьте себе вы…  ,1
189,я не думаю что ктото действительно понимает насколько утомительно вести себя хорошо и всегда быть «сильным» когда на самом деле ты близок к краю,1
190,Мне  лет,1
191,Эй парень я изменил свое имя пользователя мне оно больше нравится вы согласны или я должен вернуться к  LvENtHate,1
192,Счастье  это не просто быть комуто нужным Счастье  это быть нужным тому кто нужен тебеДепрессия soulpain,1
193,Я ни разу не писал на подобных сайтах да и в реальной жизни старался не жаловаться поэтому не знаю с чего начать,1
194,Простите,1
195,Уже  года меня приследуют мысли о самоубийстве мне лет и нет это не шалят мои гормоны и тп,1
196,Разочарование в себе,1
197,Чувствую боль и горечь Верю в Бога но больше нет сил на молитвы и смирение,1
198,если вы читаете этот твит сквозь слезы и разбитое сердце Я просто хочу чтобы ты знал что мне все равно и помни что ты никогда не одинок ♡,1
199,Просто попытайся взбодриться Подышать свежим воздухом «Не думай об этом» «Просто выкинь это» Это не работает так depression,1
200,Потеряла веру в себя,1
201,  Мама очень поддерживает верит в меня но я больше сама в себя не верю я просто не хочу больше жить,1
202,Истома ящерицей ползает в костях ,1
203,Здраствуйте меня зовут Максим учусь в школе неудачи на каждом шагу нет друзей хочу покончить с жизнью что делать,1
204,  Меня не устраивает этот мир мужчины женщины Я боюсь с ними жить строить будущее чтобы потом понять снова я одна,1
205,худшее чувство когдалибо не знать стоит ли вам ждать или сдаваться,1
206,Кто знал что тусоваться с друзьями будет так хорошо для меня cq,1
207,Я мечтаю о смерти с  класса Я больше не могу так жить ,1
208,Всем приветмне очень очень плохо Зовут меня Иванв моей жизни все разрушилось внутри нестерпимая боль и одиночество никого рядом нет,1
209,Уже  день подрят у меня случаются припадки истерики,1
210,Я просто расстроен я думаю спасибо всем кто заботится Я люблю тебя всех га,1
211,Я просто хочу убежать от всего каждый день это одно и то же дерьмо и я ненавижу то что происходит сейчас,1
212,Здравствуйте мне очень сильно нужна помощь иначе мне кажется что я перестану существовать ,1
213,Мне просто всё надоело,1
214,Мне  лет ,1
215,добрый вечер,1
216,Хотел бы я найти когонибудь кто на самом деле останется со мной несмотря ни на что и поверит в меня и только в меня кроме меня,1
217,я стал человеком которого я сказал что никогда не буду,1
218,  Я не хочу жить С мужем каждодневная ругань Я очень отчаялась от того что никто меня не слышит,1
219,Добрый день,1
220,Расскажу свою историю  комуто она будет уроком и укором,1
221,Когда я спрашиваю что не так Я действительно забочусь об ответе,1
222,Здравствуйте мне  лет,1
223,Я не знаю как правильно начать свою историю поэтому буду просто писать как есть ,1
224,  Многие говорят что черная полоса всегда сменяется белой Сколько ещё лет нужно ждать чтобы она сменилась Не хочу жить,1
225,Здравствуйте дорогие сограждане В этом письме столько всего хочется рассказать но пожалуй это будет слишком сложно ,1
226,Здравствуйте Мне не кому высказаться не у кого просить помощи Поэтому пишу сюда ,1
227,Я ОЧЕНЬ ПРИЧИНА ИСПОЛЬЗОВАТЬ ПРИВЕДИ МНЕ ШОУ ГОРИЗОНТОВ В WORCESTER MA ПРОДАНО И У меня НЕ БИЛЕТ ЭТО НЕ ОКЕЙ ТГ,1
228,  Её подруга рассказала что она меня бросает Мое сердце снова разбито схожу каждый день с ума Мысли только о самоубийстве,1
229,Каждый день хочу доказать себе  что убить себя  это малодушие,1
230,Я просто не знаюкак жить дальше,1
231,Я не знаю чего хочу Не знаю хочу ли я вообще жить Тупо существую не пользы не толку от меня нет ,1
232,я больше так не могу,1
233,Сообственно вопрос а в чем смысл жизни Кто раскажет Кто знает ответ,1
234,ужасные сныплохое состояниенет аппетитаи на работу,1
235,не забывайте об этом dullknife депрессия грусть боль,1
236,Мы очень похожи на сквидварда Депрессия soulpain,1
237,  С той девушкой отношения закончены уверяет что любит меня Я не верю Постоянные мысли о самоубийстве держат дети,1
238,Сижу рыдаюотец сказал что если я еще хоть одну  принесу домой из школы он мне глотку оторвет я ,1
239,Здравствуйте Изза моего возраста наверное многим мои проблемы покажутся несерьезным но надеюсь не всем ,1
240,Так много любви я дарю так мало получаю га,1
241,Здравствуйте дорогие читатели сайта меня зовут Аня и год назад я уже писала здесь ,1
242,  Мысли о самоубийстве пришли ещё  года назад С парнями не везёт Никакой поддержки,1
243,Самыми запоминающимися людьми в вашей жизни будут люди которые любят вас когда вы не любите себя  lt ,1
244,Хочу умереть меня никто не любит родители не любят Думаю о самоубийстве,1
245,Здравствуйте Мне очень стыдно сюда писать стыдно жаловаться Но обратиться больше некуда,1
246,Придумала рекламу для фирмы ставящей окна Неоткуда выброситься Покупай наши окна юмор депрессия безысходность,1
247,Здравствуйте Помогите советом мне очень тяжело и не хочется жить,1
248,Не хочу больше жить И все мои проблемы связаны только с одной сферой  социум,1
249,Управление ожиданиями  разочарованием поток BPD depression mentalhealth recovery selfcare,1
250,Нет ничего прекраснее людей чье сердце разбито но все еще верит в любовь,1
251,ЗдравствуйтеПишу сюда потому что одиноко и тоскливо,1
252,Отчим тиран,1
253,привет или здравствуйте,1
254,Мне уже  года но почемуто отсутствуют друзья и такое одиночество бесконечное что жуть,1
255,  Я начал учиться папа не уделял время мне вообще Ничего нет внутри нет чувств Думаю покончить с собой других путей я не вижу,1
256,Здравствуйте Я очень хочу жить но не знаю как Мне  года с  лет я болею,1
257,Помогите пожалуйста мне все бросили а осебенно парень я жить не хочу я каждый вечер плачу в подушку чтоб никто не слышал что делать,1
258,Твиттер  это единственное место где вам не нужно говорить «у меня все хорошо» потому что все здесь знают что это не так,1
259,Многие люди хранят свои чувства при себе потому что они устали изливать свои сердца не тому человеку,1
260,Я не могу сказать этого достаточно я ненавижу себя TG,1
261,Здравствуйте Меня зовут Алексей мне  года ,1
262,Помогите определиться,1
263,Вечер добрый Хочу поведать свою историю а тянется она видимо далеко из детства,1
264,В моей душе одна лишь пропасть,1
265,  Я хочу покончить с собой У меня сил нет видеть их вдвоём счастливыми мою семью несчастной изза происходящего Я не вижу выхода,1
266,Я никогда не говорю что люблю тебя слышать я говорю это чтобы ты не забыл,1
267,Можно подумать что имитация улыбки будет легче с каждым днем но на самом деле это становится все труднее,1
268,Не хочу житьТрудно житьБольно жить,1
269,Мне все чаще хочется наложить на себя руки ,1
270,  Меня никто не любил никогда и я осталась с кучей долгов по своей же вине Если умру то за меня никто платить не будет,1
271,Пишу сюда далеко не первый раз ,1
272,Вы никогда не поймете чтото понастоящему пока это не случится с вами,1
273,ну что могу сказатьнадоело бороться с непониманием окружающиха главноес собой,1
274,Я не могу сказать что я на грани суицида Но иногда появляются такие мысли Потому хочу поделиться своей историей ,1
275,если она допустим не оставляет вам шансов допустим если и миллиард долларов вам не поможет,1
276,Я по уши во лжи,1
277,Я просто чувствую себя чертовски разбитым и уничтоженным mc,1
278,  Я на грани суицида не заканчиваю жизнь только изза дочери Я  лет одна не знаю куда приведет меня мое одиночество,1
279,Не говорить мне чтото потому что вы «не хотите меня расстраивать» вероятно лучший способ расстроить меня,1
280,Моя история совсем коротенькая Возможно как и множество подобных историй,1
281,мне очень плохо маме не могу рассказать то о чем хочу кричать каждый день утром вечером слезы истерики выпадение волос меня редко кто понимает,1
282,Доброго дня всем Зайдите может кто подскажет что делать Меня одолели проблемы со всех сторон мне  воспитываю сына так ,1
283,Грусть Тоска Одиночество,1
284,  Поддержки я от него не получу  это его слова Я не знаю как дальше терпеть одиночество и пустоту внутри,1
285,Я всегда о чемто волнуюсь,1
286,Почему не хочется жить Ничего вокруг не радует Молодого человека нет друзья уедут в другой город учиться с сентября С мамой ,1
287,Это чувство которое ты испытываешь когда понимаешь что человек которого ты любишь ненавидит тебя га,1
